"","ID","Pub","CRN","informative","biased","credible","false","trustworthy","pol_leaning","familiar_Fox","familiar_Atlantic","familiar_CNN","familiar_SacBee","truthful_Fox","truthful_Atlantic","truthful_CNN","truthful_SacBee","trust_Fox","trust_Atlantic","trust_CNN","trust_SacBee","Pub_familiar","fam_rate","pol_rate","CRN_vs_NoCRN","Mixed_vs_Pol","treatment","pol_knowledge"
"2840",712,"FoxNews","c3",5,4,5,3,5,"Democrat","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","A lot","Entirely","Entirely","Entirely","Yes","High","Conservative",0.333333333333333,0,1,"high"
"2841",712,"Atlantic","c2",5,4,5,1,5,"Democrat","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","A lot","Entirely","Entirely","Entirely","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"2842",712,"SacBee","c1",5,4,5,1,5,"Democrat","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","A lot","Entirely","Entirely","Entirely","Yes","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"2843",713,"CNN","c1",4,3,3,3,3,"Independent","No","No","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"2844",713,"FoxNews","c2",5,3,3,3,3,"Independent","No","No","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","No","High","Conservative",0.333333333333333,0.5,1,"low"
"2845",713,"Atlantic","c3",3,3,3,3,3,"Independent","No","No","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","No","Medium","Liberal",0.333333333333333,0,1,"low"
"2846",713,"SacBee","c1",3,3,3,3,3,"Independent","No","No","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2847",714,"CNN","c1",4,3,5,1,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Barely","Entirely","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"2848",714,"FoxNews","c1",4,4,4,4,5,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Barely","Entirely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2849",714,"Atlantic","c2",5,2,3,2,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Barely","Entirely","","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"2850",714,"SacBee","c3",5,4,3,2,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Barely","Entirely","","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"2851",715,"CNN","c3",4,4,2,4,3,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Entirely","A lot","A lot","Yes","High","Liberal",0.333333333333333,0,1,"low"
"2852",715,"FoxNews","c2",5,5,5,4,5,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Entirely","A lot","A lot","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"2853",715,"Atlantic","c1",4,4,4,2,4,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Entirely","A lot","A lot","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"2854",715,"SacBee","c1",5,4,5,5,5,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Entirely","A lot","A lot","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2855",716,"CNN","c3",3,3,4,1,4,"Democrat","No","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"2856",716,"FoxNews","c1",5,1,5,1,5,"Democrat","No","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","No","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2857",716,"Atlantic","c1",4,3,5,2,5,"Democrat","No","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2858",716,"SacBee","c2",5,1,5,1,5,"Democrat","No","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","No","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"2859",717,"CNN","c2",2,3,2,2,2,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"2860",717,"FoxNews","c1",5,1,4,2,4,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2861",717,"Atlantic","c1",2,5,3,2,2,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2862",717,"SacBee","c3",5,4,4,1,5,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"2863",718,"CNN","c2",3,3,3,3,3,"Republican","No","No","Yes","No","Yes","Don't know","Yes","Don't know","A lot","","A lot","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"2864",718,"FoxNews","c1",5,3,5,1,5,"Republican","No","No","Yes","No","Yes","Don't know","Yes","Don't know","A lot","","A lot","","No","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2865",718,"Atlantic","c1",3,3,3,3,3,"Republican","No","No","Yes","No","Yes","Don't know","Yes","Don't know","A lot","","A lot","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2866",718,"SacBee","c3",4,3,4,2,4,"Republican","No","No","Yes","No","Yes","Don't know","Yes","Don't know","A lot","","A lot","","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"2867",719,"CNN","c2",5,1,5,1,5,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Barely","Entirely","Entirely","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"2868",719,"FoxNews","c3",5,1,5,1,5,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Barely","Entirely","Entirely","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"2869",719,"SacBee","c1",5,1,5,1,5,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Barely","Entirely","Entirely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"2870",720,"CNN","c3",5,2,5,1,4,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","A lot","","Somewhat","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"2871",720,"FoxNews","c1",2,4,2,3,3,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","A lot","","Somewhat","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"2872",720,"Atlantic","c2",4,1,3,2,4,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","A lot","","Somewhat","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"2873",720,"SacBee","c1",1,3,2,3,2,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","A lot","","Somewhat","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2874",721,"CNN","c2",5,1,5,1,5,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","No","Don't know","Barely","","Somewhat","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"2875",721,"FoxNews","c1",5,1,5,1,5,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","No","Don't know","Barely","","Somewhat","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2876",721,"Atlantic","c1",5,1,5,1,5,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","No","Don't know","Barely","","Somewhat","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2877",721,"SacBee","c3",5,1,5,1,5,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","No","Don't know","Barely","","Somewhat","","Yes","Low","Neutral/Local",0.333333333333333,0,1,"high"
"2878",722,"CNN","c3",5,2,5,1,5,"Independent","Yes","No","Yes","No","Yes","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"2879",722,"FoxNews","c2",5,5,1,5,1,"Independent","Yes","No","Yes","No","Yes","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"2880",722,"Atlantic","c1",5,2,2,5,3,"Independent","Yes","No","Yes","No","Yes","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2881",722,"SacBee","c1",4,2,4,3,3,"Independent","Yes","No","Yes","No","Yes","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"2882",723,"CNN","c1",4,1,2,4,2,"Republican","Yes","Yes","Yes","No","Yes","No","No","No","A lot","Not at all","Not at all","Not at all","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"2883",723,"FoxNews","c2",5,1,5,1,5,"Republican","Yes","Yes","Yes","No","Yes","No","No","No","A lot","Not at all","Not at all","Not at all","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"2884",723,"Atlantic","c1",5,1,5,1,4,"Republican","Yes","Yes","Yes","No","Yes","No","No","No","A lot","Not at all","Not at all","Not at all","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2885",723,"SacBee","c3",4,1,2,4,2,"Republican","Yes","Yes","Yes","No","Yes","No","No","No","A lot","Not at all","Not at all","Not at all","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"2886",724,"CNN","c3",5,3,2,3,3,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"2887",724,"FoxNews","c1",3,3,1,1,3,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"2888",724,"Atlantic","c2",3,2,2,2,3,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"2889",724,"SacBee","c1",3,1,3,3,5,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","A lot","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2890",725,"CNN","c3",4,2,3,2,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Yes","Entirely","Barely","Entirely","Barely","Yes","High","Liberal",0.333333333333333,0,1,"low"
"2891",725,"FoxNews","c2",4,2,2,2,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Yes","Entirely","Barely","Entirely","Barely","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"2892",725,"Atlantic","c1",4,2,2,2,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Yes","Entirely","Barely","Entirely","Barely","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"2893",725,"SacBee","c1",4,2,2,2,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Yes","Entirely","Barely","Entirely","Barely","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2894",726,"CNN","c1",5,3,5,1,5,"Republican","Yes","No","Yes","No","Yes","Yes","No","No","Entirely","","Not at all","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"2895",726,"FoxNews","c2",4,5,1,4,1,"Republican","Yes","No","Yes","No","Yes","Yes","No","No","Entirely","","Not at all","","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"2896",726,"Atlantic","c1",5,2,5,1,5,"Republican","Yes","No","Yes","No","Yes","Yes","No","No","Entirely","","Not at all","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2897",726,"SacBee","c3",5,5,4,4,4,"Republican","Yes","No","Yes","No","Yes","Yes","No","No","Entirely","","Not at all","","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"2898",727,"CNN","c1",5,1,4,1,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"2899",727,"FoxNews","c2",4,1,5,1,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"2900",727,"Atlantic","c1",5,1,4,1,5,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"2901",727,"SacBee","c3",5,1,4,1,5,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"2902",728,"CNN","c1",3,3,3,3,3,"Independent","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","No","High","Liberal",-0.666666666666667,-0.5,0,"low"
"2903",728,"FoxNews","c1",3,3,3,3,3,"Independent","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","No","High","Conservative",-0.666666666666667,-0.5,0,"low"
"2904",728,"Atlantic","c3",3,3,3,3,3,"Independent","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","No","Medium","Liberal",0.333333333333333,0,1,"low"
"2905",728,"SacBee","c2",3,3,3,3,3,"Independent","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","No","Low","Neutral/Local",0.333333333333333,0.5,1,"low"
"2906",729,"CNN","c3",4,3,3,3,3,"Independent","Yes","No","Yes","No","No","Don't know","No","Don't know","Not at all","","Barely","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"2907",729,"FoxNews","c1",4,2,3,3,3,"Independent","Yes","No","Yes","No","No","Don't know","No","Don't know","Not at all","","Barely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"2908",729,"Atlantic","c2",4,4,3,3,3,"Independent","Yes","No","Yes","No","No","Don't know","No","Don't know","Not at all","","Barely","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"2909",729,"SacBee","c1",4,3,2,3,3,"Independent","Yes","No","Yes","No","No","Don't know","No","Don't know","Not at all","","Barely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2910",730,"CNN","c1",4,3,4,3,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"2911",730,"FoxNews","c2",5,3,4,2,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"2912",730,"Atlantic","c3",4,2,3,3,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","Yes","Medium","Liberal",0.333333333333333,0,1,"low"
"2913",730,"SacBee","c1",5,3,4,1,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Somewhat","Somewhat","Entirely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2914",731,"CNN","c1",5,1,4,1,4,"Independent","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","","Somewhat","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"2915",731,"FoxNews","c3",5,2,4,1,4,"Independent","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","","Somewhat","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"2916",731,"Atlantic","c1",4,2,4,3,3,"Independent","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","","Somewhat","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"2917",731,"SacBee","c2",4,3,3,3,3,"Independent","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","","Somewhat","","No","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"2918",732,"CNN","c2",5,1,5,1,5,"Democrat","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Not at all","A lot","Not at all","Somewhat","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"2919",732,"FoxNews","c1",4,2,4,2,2,"Democrat","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Not at all","A lot","Not at all","Somewhat","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2920",732,"Atlantic","c3",4,1,3,3,3,"Democrat","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Not at all","A lot","Not at all","Somewhat","Yes","Medium","Liberal",0.333333333333333,0,1,"high"
"2921",732,"SacBee","c1",5,4,3,3,3,"Democrat","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Not at all","A lot","Not at all","Somewhat","Yes","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"2922",733,"CNN","c3",1,3,3,4,1,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","Barely","Entirely","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"2923",733,"FoxNews","c1",4,3,3,3,3,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","Barely","Entirely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"2924",733,"Atlantic","c2",4,3,3,2,4,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","Barely","Entirely","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"2925",733,"SacBee","c1",3,3,3,3,3,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","Barely","Entirely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2926",734,"CNN","c1",2,5,4,2,2,"Independent","Yes","Yes","Yes","Yes","Yes","No","No","No","Entirely","Not at all","Not at all","Not at all","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"2927",734,"FoxNews","c3",5,1,5,1,5,"Independent","Yes","Yes","Yes","Yes","Yes","No","No","No","Entirely","Not at all","Not at all","Not at all","Yes","High","Conservative",0.333333333333333,0,1,"high"
"2928",734,"Atlantic","c2",5,1,5,1,4,"Independent","Yes","Yes","Yes","Yes","Yes","No","No","No","Entirely","Not at all","Not at all","Not at all","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"2929",734,"SacBee","c1",5,2,4,1,4,"Independent","Yes","Yes","Yes","Yes","Yes","No","No","No","Entirely","Not at all","Not at all","Not at all","Yes","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"2930",735,"CNN","c1",5,2,5,1,5,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","","Somewhat","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"2931",735,"FoxNews","c1",5,4,4,2,4,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","","Somewhat","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"2932",735,"Atlantic","c3",4,1,2,4,3,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","","Somewhat","","Yes","Medium","Liberal",0.333333333333333,0,1,"high"
"2933",735,"SacBee","c2",5,4,4,1,4,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","","Somewhat","","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"2934",736,"CNN","c2",3,4,3,5,4,"Democrat","Yes","Yes","Yes","No","Yes","Don't know","Don't know","No","Barely","Not at all","A lot","","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"2935",736,"FoxNews","c3",4,3,4,5,3,"Democrat","Yes","Yes","Yes","No","Yes","Don't know","Don't know","No","Barely","Not at all","A lot","","Yes","High","Conservative",0.333333333333333,0,1,"low"
"2936",736,"Atlantic","c1",4,2,3,3,4,"Democrat","Yes","Yes","Yes","No","Yes","Don't know","Don't know","No","Barely","Not at all","A lot","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"2937",736,"SacBee","c1",4,3,3,4,3,"Democrat","Yes","Yes","Yes","No","Yes","Don't know","Don't know","No","Barely","Not at all","A lot","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"2938",737,"CNN","c1",5,3,5,1,5,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","A lot","Somewhat","Somewhat","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"2939",737,"FoxNews","c3",3,3,3,1,4,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","A lot","Somewhat","Somewhat","Yes","High","Conservative",0.333333333333333,0,1,"low"
"2940",737,"Atlantic","c2",4,3,5,1,5,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","A lot","Somewhat","Somewhat","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
